   7.6813600e+05   4.2181990e+06  -1.1918800e-01  -1.2558676e-01   1.5774343e-02
   7.6845600e+05   4.2239590e+06  -3.8282700e-01  -4.0487239e-01   3.1789398e-02
   7.6845600e+05   4.2236390e+06  -3.8402100e-01  -3.9196933e-01   1.7676031e-02
   7.6845600e+05   4.2233190e+06  -3.7772600e-01  -3.7830604e-01   1.0291431e-02
   7.6845600e+05   4.2229990e+06  -3.6808300e-01  -3.6403014e-01   5.6422148e-03
   7.6845600e+05   4.2226790e+06  -3.5605400e-01  -3.4924911e-01   2.8738706e-03
   7.6845600e+05   4.2223590e+06  -3.4412900e-01  -3.3405939e-01  -4.0715904e-04
   7.6845600e+05   4.2220390e+06  -3.2761000e-01  -3.1854806e-01   5.8419879e-04
   7.6845600e+05   4.2217190e+06  -3.1527600e-01  -3.0279737e-01  -2.8488017e-03
   7.6845600e+05   4.2213990e+06  -2.9784500e-01  -2.8689540e-01  -1.3360783e-03
   7.6845600e+05   4.2210790e+06  -2.8026800e-01  -2.7092293e-01   2.5213597e-04
   7.6845600e+05   4.2207590e+06  -2.6161900e-01  -2.5496409e-01   2.9259896e-03
   7.6845600e+05   4.2204390e+06  -2.4119900e-01  -2.3910096e-01   7.4665448e-03
   7.6845600e+05   4.2201190e+06  -2.2508200e-01  -2.2341291e-01   7.8791862e-03
   7.6845600e+05   4.2197990e+06  -2.0595500e-01  -2.0798129e-01   1.1558256e-02
   7.6845600e+05   4.2194790e+06  -1.8951300e-01  -1.9287898e-01   1.2881630e-02
   7.6845600e+05   4.2191590e+06  -1.7362400e-01  -1.7817690e-01   1.4052247e-02
   7.6845600e+05   4.2188390e+06  -1.5598500e-01  -1.6393952e-01   1.7437549e-02
   7.6877600e+05   4.2229990e+06  -3.9644600e-01  -3.9010124e-01   3.4251414e-03
   7.6877600e+05   4.2226790e+06  -3.8483300e-01  -3.7431730e-01  -7.6211304e-04
   7.6877600e+05   4.2223590e+06  -3.7103300e-01  -3.5817549e-01  -3.1202283e-03
   7.6877600e+05   4.2220390e+06  -3.5304200e-01  -3.4174823e-01  -1.5727977e-03
   7.6877600e+05   4.2217190e+06  -3.3780300e-01  -3.2510697e-01  -2.9913752e-03
   7.6877600e+05   4.2213990e+06  -3.2138100e-01  -3.0832236e-01  -3.3702916e-03
   7.6877600e+05   4.2210790e+06  -3.0318800e-01  -2.9146675e-01  -2.0492143e-03
   7.6877600e+05   4.2207590e+06  -2.8853100e-01  -2.7461836e-01  -4.2569144e-03
   7.6877600e+05   4.2204390e+06  -2.6495000e-01  -2.5785187e-01   2.5412813e-03
   7.6877600e+05   4.2201190e+06  -2.4466800e-01  -2.4124466e-01   6.1997580e-03
   7.6877600e+05   4.2197990e+06  -2.2394400e-01  -2.2487375e-01   1.0536539e-02
   7.6877600e+05   4.2194790e+06  -2.0485200e-01  -2.0881458e-01   1.3553062e-02
   7.6877600e+05   4.2191590e+06  -1.9040200e-01  -1.9314275e-01   1.2314920e-02
   7.6877600e+05   4.2188390e+06  -1.7303200e-01  -1.7792653e-01   1.4452384e-02
   7.6909600e+05   4.2226790e+06  -4.0822800e-01  -3.9950263e-01   1.1030442e-03
   7.6909600e+05   4.2223590e+06  -3.9663100e-01  -3.8247902e-01  -4.3398755e-03
   7.6909600e+05   4.2220390e+06  -3.8227800e-01  -3.6519186e-01  -7.2903477e-03
   7.6909600e+05   4.2217190e+06  -3.6456900e-01  -3.4770870e-01  -7.0808155e-03
   7.6909600e+05   4.2213990e+06  -3.4641800e-01  -3.3008698e-01  -6.5678516e-03
   7.6909600e+05   4.2210790e+06  -3.2576300e-01  -3.1239193e-01  -3.6242104e-03
   7.6909600e+05   4.2207590e+06  -3.0939700e-01  -2.9468910e-01  -4.9773449e-03
   7.6909600e+05   4.2204390e+06  -2.8741400e-01  -2.7704731e-01  -6.5244723e-04
   7.6909600e+05   4.2201190e+06  -2.6736700e-01  -2.5954348e-01   1.8744037e-03
   7.6909600e+05   4.2197990e+06  -2.4804000e-01  -2.4225128e-01   3.8929012e-03
   7.6909600e+05   4.2194790e+06  -2.2602900e-01  -2.2524823e-01   8.8845361e-03
   7.6909600e+05   4.2191590e+06  -2.1029900e-01  -2.0861039e-01   7.9603895e-03
   7.6909600e+05   4.2188390e+06  -1.8964400e-01  -1.9241139e-01   1.2400070e-02
   7.6909600e+05   4.2185190e+06  -1.7114000e-01  -1.7672451e-01   1.5200887e-02
   7.6941600e+05   4.2242790e+06  -5.1513800e-01  -5.0459912e-01  -5.5408706e-04
   7.6941600e+05   4.2239590e+06  -5.0945700e-01  -4.9085391e-01  -8.6346081e-03
   7.6941600e+05   4.2236390e+06  -4.8862800e-01  -4.7550789e-01  -3.1679373e-03
   7.6941600e+05   4.2233190e+06  -4.7781600e-01  -4.5915480e-01  -8.7253319e-03
   7.6941600e+05   4.2229990e+06  -4.6571100e-01  -4.4213936e-01  -1.3652090e-02
   7.6941600e+05   4.2226790e+06  -4.4383100e-01  -4.2466179e-01  -9.2659634e-03
   7.6941600e+05   4.2223590e+06  -4.2572200e-01  -4.0684894e-01  -8.9861259e-03
   7.6941600e+05   4.2220390e+06  -4.0944500e-01  -3.8877833e-01  -1.0796053e-02
   7.6941600e+05   4.2217190e+06  -3.8915700e-01  -3.7051157e-01  -8.7911202e-03
   7.6941600e+05   4.2213990e+06  -3.7216800e-01  -3.5210069e-01  -1.0229307e-02
   7.6941600e+05   4.2210790e+06  -3.5112500e-01  -3.3360759e-01  -7.6957262e-03
   7.6941600e+05   4.2207590e+06  -3.3237300e-01  -3.1508797e-01  -7.4796586e-03
   7.6941600e+05   4.2204390e+06  -3.1167600e-01  -2.9660608e-01  -5.2808526e-03
   7.6941600e+05   4.2201190e+06  -2.8857200e-01  -2.7823122e-01  -5.6802643e-04
   7.6941600e+05   4.2197990e+06  -2.7044900e-01  -2.6003555e-01  -6.5701002e-04
   7.6941600e+05   4.2194790e+06  -2.4656300e-01  -2.4210017e-01   5.2773067e-03
   7.6941600e+05   4.2191590e+06  -2.2880000e-01  -2.2450249e-01   5.4263088e-03
   7.6941600e+05   4.2188390e+06  -2.1076600e-01  -2.0732218e-01   6.2636930e-03
   7.6941600e+05   4.2185190e+06  -1.8772500e-01  -1.9063741e-01   1.2603607e-02
   7.6941600e+05   4.2181990e+06  -1.7232700e-01  -1.7452190e-01   1.1869786e-02
   7.6973600e+05   4.2293990e+06   6.6610000e-03   3.6618249e-02  -1.9636650e-02
   7.6973600e+05   4.2290790e+06  -1.6501000e-02   3.0823336e-02  -3.7020049e-02
   7.6973600e+05   4.2242790e+06  -5.3211500e-01  -5.2924175e-01   7.1863719e-03
   7.6973600e+05   4.2239590e+06  -5.2581200e-01  -5.1674782e-01   9.7913614e-04
   7.6973600e+05   4.2236390e+06  -5.1735200e-01  -5.0173301e-01  -5.5919848e-03
   7.6973600e+05   4.2233190e+06  -5.0455500e-01  -4.8519753e-01  -9.3467826e-03
   7.6973600e+05   4.2229990e+06  -4.9085900e-01  -4.6772374e-01  -1.3140882e-02
   7.6973600e+05   4.2226790e+06  -4.7032100e-01  -4.4965125e-01  -1.0691686e-02
   7.6973600e+05   4.2223590e+06  -4.4968000e-01  -4.3117362e-01  -8.5446277e-03
   7.6973600e+05   4.2220390e+06  -4.3590800e-01  -4.1240347e-01  -1.3559086e-02
   7.6973600e+05   4.2217190e+06  -4.1777000e-01  -3.9342111e-01  -1.4419755e-02
   7.6973600e+05   4.2213990e+06  -3.9826400e-01  -3.7427982e-01  -1.4071360e-02
   7.6973600e+05   4.2210790e+06  -3.7492500e-01  -3.5503369e-01  -9.9947941e-03
   7.6973600e+05   4.2207590e+06  -3.5083200e-01  -3.3573321e-01  -5.2185833e-03
   7.6973600e+05   4.2204390e+06  -3.3160800e-01  -3.1644129e-01  -5.3028216e-03
   7.6973600e+05   4.2201190e+06  -3.0836600e-01  -2.9722102e-01  -1.2974028e-03
   7.6973600e+05   4.2197990e+06  -2.9016000e-01  -2.7814406e-01  -2.1846727e-03
   7.6973600e+05   4.2194790e+06  -2.6780300e-01  -2.5928898e-01   1.3009422e-03
   7.6973600e+05   4.2191590e+06  -2.4736900e-01  -2.4073644e-01   3.1660830e-03
   7.6973600e+05   4.2188390e+06  -2.2988900e-01  -2.2257398e-01   2.4673168e-03
   7.6973600e+05   4.2185190e+06  -2.0486200e-01  -2.0488573e-01   9.7897587e-03
   7.6973600e+05   4.2181990e+06  -1.8401400e-01  -1.8775521e-01   1.3490922e-02
   7.6973600e+05   4.2178790e+06  -1.6754400e-01  -1.7126224e-01   1.3451643e-02
   7.6973600e+05   4.2172390e+06  -1.3619400e-01  -1.4047000e-01   1.3976782e-02
   7.7005600e+05   4.2242790e+06  -5.6054500e-01  -5.4906175e-01  -1.3487979e-03
   7.7005600e+05   4.2239590e+06  -5.5271000e-01  -5.3966282e-01  -2.9290434e-03
   7.7005600e+05   4.2236390e+06  -5.4176700e-01  -5.2615690e-01  -5.5082734e-03
   7.7005600e+05   4.2233190e+06  -5.2811900e-01  -5.1016370e-01  -7.8697877e-03
   7.7005600e+05   4.2229990e+06  -5.1219500e-01  -4.9267566e-01  -9.4501312e-03
   7.7005600e+05   4.2226790e+06  -4.9489500e-01  -4.7428200e-01  -1.0560107e-02
   7.7005600e+05   4.2223590e+06  -4.7192300e-01  -4.5531620e-01  -6.5702139e-03
   7.7005600e+05   4.2220390e+06  -4.5750700e-01  -4.3596886e-01  -1.1517871e-02
   7.7005600e+05   4.2217190e+06  -4.4100900e-01  -4.1635203e-01  -1.4653008e-02
   7.7005600e+05   4.2213990e+06  -4.2004300e-01  -3.9653761e-01  -1.3517738e-02
   7.7005600e+05   4.2210790e+06  -3.9827400e-01  -3.7658564e-01  -1.1717025e-02
   7.7005600e+05   4.2207590e+06  -3.7371100e-01  -3.5654592e-01  -7.2100503e-03
   7.7005600e+05   4.2204390e+06  -3.5556000e-01  -3.3647368e-01  -9.1475993e-03
   7.7005600e+05   4.2201190e+06  -3.3089200e-01  -3.1643071e-01  -4.5388810e-03
   7.7005600e+05   4.2197990e+06  -3.0877100e-01  -2.9648662e-01  -2.3782850e-03
   7.7005600e+05   4.2194790e+06  -2.8745200e-01  -2.7672252e-01  -8.3969165e-04
   7.7005600e+05   4.2191590e+06  -2.6192000e-01  -2.5722218e-01   5.1756495e-03
   7.7005600e+05   4.2188390e+06  -2.4372700e-01  -2.3807623e-01   4.2063963e-03
   7.7005600e+05   4.2185190e+06  -2.2307200e-01  -2.1937668e-01   6.1455355e-03
   7.7005600e+05   4.2178790e+06  -1.8473000e-01  -1.8369513e-01   8.7733555e-03
   7.7005600e+05   4.2175590e+06  -1.6413000e-01  -1.6688639e-01   1.2548312e-02
   7.7005600e+05   4.2172390e+06  -1.4733500e-01  -1.5086941e-01   1.3310012e-02
   7.7037600e+05   4.2239590e+06  -5.7624600e-01  -5.5787603e-01  -8.1770033e-03
   7.7037600e+05   4.2236390e+06  -5.6904500e-01  -5.4768386e-01  -1.1184489e-02
   7.7037600e+05   4.2233190e+06  -5.5483700e-01  -5.3337942e-01  -1.1297235e-02
   7.7037600e+05   4.2229990e+06  -5.3571100e-01  -5.1658844e-01  -8.9785348e-03
   7.7037600e+05   4.2226790e+06  -5.1666700e-01  -4.9830571e-01  -8.2335743e-03
   7.7037600e+05   4.2223590e+06  -4.9343200e-01  -4.7911345e-01  -4.2071460e-03
   7.7037600e+05   4.2220390e+06  -4.7981900e-01  -4.5935203e-01  -1.0371872e-02
   7.7037600e+05   4.2217190e+06  -4.6361100e-01  -4.3920859e-01  -1.4323628e-02
   7.7037600e+05   4.2213990e+06  -4.4224600e-01  -4.1879695e-01  -1.3386573e-02
   7.7037600e+05   4.2210790e+06  -4.1909000e-01  -3.9819006e-01  -1.0853775e-02
   7.7037600e+05   4.2207590e+06  -3.9593600e-01  -3.7744392e-01  -8.4622247e-03
   7.7037600e+05   4.2204390e+06  -3.7207200e-01  -3.5661874e-01  -5.4397141e-03
   7.7037600e+05   4.2201190e+06  -3.4769100e-01  -3.3577275e-01  -1.9210157e-03
   7.7037600e+05   4.2197990e+06  -3.2406200e-01  -3.1497625e-01   8.9517494e-04
   7.7037600e+05   4.2194790e+06  -3.0598000e-01  -2.9430907e-01  -1.7063208e-03
   7.7037600e+05   4.2191590e+06  -2.8235700e-01  -2.7385872e-01   1.4500185e-03
   7.7037600e+05   4.2188390e+06  -2.5963400e-01  -2.5372474e-01   4.0227246e-03
   7.7037600e+05   4.2185190e+06  -2.3747100e-01  -2.3400776e-01   6.4524347e-03
   7.7037600e+05   4.2181990e+06  -2.1560500e-01  -2.1481252e-01   9.1068832e-03
   7.7037600e+05   4.2178790e+06  -1.9965400e-01  -1.9624059e-01   6.4696395e-03
   7.7037600e+05   4.2175590e+06  -1.7936500e-01  -1.7839074e-01   8.8924793e-03
   7.7037600e+05   4.2169190e+06  -1.4573300e-01  -1.4519531e-01   9.2964313e-03
   7.7069600e+05   4.2242790e+06  -6.1291400e-01  -5.6294853e-01  -3.9681371e-02
   7.7069600e+05   4.2239590e+06  -6.0084700e-01  -5.6883011e-01  -2.1749098e-02
   7.7069600e+05   4.2236390e+06  -5.8722700e-01  -5.6462415e-01  -1.2351371e-02
   7.7069600e+05   4.2233190e+06  -5.7534300e-01  -5.5378632e-01  -1.1321508e-02
   7.7069600e+05   4.2229990e+06  -5.5650100e-01  -5.3880835e-01  -7.4737971e-03
   7.7069600e+05   4.2226790e+06  -5.3748500e-01  -5.2132351e-01  -5.9589429e-03
   7.7069600e+05   4.2223590e+06  -5.2042700e-01  -5.0232598e-01  -7.9147847e-03
   7.7069600e+05   4.2220390e+06  -5.0102400e-01  -4.8240148e-01  -8.4525952e-03
   7.7069600e+05   4.2210790e+06  -4.5502500e-01  -4.1976434e-01  -2.5139671e-02
   7.7069600e+05   4.2207590e+06  -4.2819800e-01  -3.9835470e-01  -1.9738622e-02
   7.7069600e+05   4.2204390e+06  -3.9641300e-01  -3.7680054e-01  -9.5240944e-03
   7.7069600e+05   4.2201190e+06  -3.7104100e-01  -3.5516352e-01  -5.8054224e-03
   7.7069600e+05   4.2197990e+06  -3.4307400e-01  -3.3351954e-01   5.0128465e-04
   7.7069600e+05   4.2194790e+06  -3.2203100e-01  -3.1194852e-01  -4.3041187e-05
   7.7069600e+05   4.2191590e+06  -2.9899700e-01  -2.9054436e-01   1.5704859e-03
   7.7069600e+05   4.2188390e+06  -2.7529100e-01  -2.6941158e-01   4.1273915e-03
   7.7069600e+05   4.2185190e+06  -2.5361900e-01  -2.4866108e-01   5.0325842e-03
   7.7069600e+05   4.2181990e+06  -2.3088900e-01  -2.2841168e-01   7.4968718e-03
   7.7069600e+05   4.2178790e+06  -2.1481300e-01  -2.0877846e-01   3.9233411e-03
   7.7069600e+05   4.2175590e+06  -1.9509900e-01  -1.8987242e-01   4.7149886e-03
   7.7069600e+05   4.2172390e+06  -1.7496900e-01  -1.7179494e-01   6.7511955e-03
   7.7069600e+05   4.2169190e+06  -1.5861700e-01  -1.5463577e-01   5.9277219e-03
   7.7101600e+05   4.2213990e+06  -4.9078300e-01  -4.6294463e-01  -1.7626239e-02
   7.7101600e+05   4.2210790e+06  -4.6884800e-01  -4.4122738e-01  -1.7424805e-02
   7.7101600e+05   4.2207590e+06  -4.4469300e-01  -4.1919774e-01  -1.5315753e-02
   7.7101600e+05   4.2204390e+06  -4.1683000e-01  -3.9693789e-01  -9.7289209e-03
   7.7101600e+05   4.2201190e+06  -3.9141600e-01  -3.7452161e-01  -6.7475119e-03
   7.7101600e+05   4.2197990e+06  -3.6256300e-01  -3.5202684e-01  -4.0559026e-04
   7.7101600e+05   4.2194790e+06  -3.3959800e-01  -3.2954018e-01   5.6435993e-05
   7.7101600e+05   4.2191590e+06  -3.1602400e-01  -3.0716529e-01   1.2392361e-03
   7.7101600e+05   4.2188390e+06  -2.9222800e-01  -2.8501449e-01   2.8681273e-03
   7.7101600e+05   4.2185190e+06  -2.7177400e-01  -2.6321163e-01   1.5029559e-03
   7.7101600e+05   4.2181990e+06  -2.4665000e-01  -2.4188752e-01   5.2865321e-03
   7.7101600e+05   4.2178790e+06  -2.2759300e-01  -2.2117242e-01   3.6121280e-03
   7.7101600e+05   4.2175590e+06  -2.0943500e-01  -2.0119439e-01   1.7757814e-03
   7.7101600e+05   4.2172390e+06  -1.8908400e-01  -1.8206956e-01   2.9856472e-03
   7.7101600e+05   4.2169190e+06  -1.7390100e-01  -1.6389967e-01  -1.7557796e-05
   7.7133600e+05   4.2213990e+06  -5.0242800e-01  -4.8458269e-01  -7.5583615e-03
   7.7133600e+05   4.2210790e+06  -4.7814800e-01  -4.6247735e-01  -5.4000076e-03
   7.7133600e+05   4.2207590e+06  -4.5797700e-01  -4.3989134e-01  -7.8313303e-03
   7.7133600e+05   4.2204390e+06  -4.3364900e-01  -4.1695105e-01  -6.4599296e-03
   7.7133600e+05   4.2201190e+06  -4.1103000e-01  -3.9375783e-01  -7.0504632e-03
   7.7133600e+05   4.2197990e+06  -3.8280000e-01  -3.7040191e-01  -2.1926906e-03
   7.7133600e+05   4.2194790e+06  -3.5370600e-01  -3.4698123e-01   3.4643200e-03
   7.7133600e+05   4.2191590e+06  -3.3073400e-01  -3.2360740e-01   3.0461707e-03
   7.7133600e+05   4.2188390e+06  -3.0509800e-01  -3.0040612e-01   5.4645890e-03
   7.7133600e+05   4.2185190e+06  -2.8579200e-01  -2.7751924e-01   1.8673959e-03
   7.7133600e+05   4.2181990e+06  -2.6230100e-01  -2.5509190e-01   2.9147467e-03
   7.7133600e+05   4.2178790e+06  -2.4023400e-01  -2.3327285e-01   3.1463785e-03
   7.7133600e+05   4.2175590e+06  -2.2316200e-01  -2.1220591e-01  -8.6486935e-04
   7.7133600e+05   4.2172390e+06  -2.0304700e-01  -1.9202272e-01  -9.4937039e-04
   7.7133600e+05   4.2169190e+06  -1.8668700e-01  -1.7284050e-01  -3.7878968e-03
   7.7165600e+05   4.2226790e+06  -5.6104200e-01  -5.7576369e-01   2.5148709e-02
   7.7165600e+05   4.2204390e+06  -4.4674700e-01  -4.3675203e-01   3.1787741e-04
   7.7165600e+05   4.2201190e+06  -4.2350500e-01  -4.1278673e-01  -4.2173726e-04
   7.7165600e+05   4.2197990e+06  -3.9783500e-01  -3.8854826e-01   9.9348103e-04
   7.7165600e+05   4.2194790e+06  -3.6737800e-01  -3.6415820e-01   7.0441159e-03
   7.7165600e+05   4.2191590e+06  -3.4732500e-01  -3.3974406e-01   2.6666624e-03
   7.7165600e+05   4.2188390e+06  -3.2341200e-01  -3.1544972e-01   2.2690070e-03
   7.7165600e+05   4.2185190e+06  -3.0140100e-01  -2.9143485e-01   2.4882455e-04
   7.7165600e+05   4.2181990e+06  -2.7847700e-01  -2.6786523e-01  -4.1310162e-04
   7.7165600e+05   4.2178790e+06  -2.5330500e-01  -2.4491182e-01   1.7891761e-03
   7.7165600e+05   4.2175590e+06  -2.3706300e-01  -2.2273672e-01  -4.1602361e-03
   7.7165600e+05   4.2172390e+06  -2.1834500e-01  -2.0148901e-01  -6.7062569e-03
   7.7165600e+05   4.2165990e+06  -1.8344000e-01  -1.6226752e-01  -1.1055369e-02
   7.7165600e+05   4.2162790e+06  -1.6447900e-01  -1.4447532e-01  -9.9028808e-03
   7.7197600e+05   4.2204390e+06  -4.5751400e-01  -4.5622600e-01   9.0996741e-03
   7.7197600e+05   4.2201190e+06  -4.3228700e-01  -4.3150348e-01   9.5878373e-03
   7.7197600e+05   4.2197990e+06  -4.1249600e-01  -4.0636251e-01   4.2215587e-03
   7.7197600e+05   4.2194790e+06  -3.8383800e-01  -3.8095657e-01   7.4573073e-03
   7.7197600e+05   4.2191590e+06  -3.6165400e-01  -3.5544204e-01   4.1104712e-03
   7.7197600e+05   4.2188390e+06  -3.3948400e-01  -3.2999195e-01   8.1406416e-04
   7.7197600e+05   4.2185190e+06  -3.1520400e-01  -3.0479078e-01  -1.2341360e-04
   7.7197600e+05   4.2181990e+06  -2.9643800e-01  -2.8003109e-01  -6.1334177e-03
   7.7197600e+05   4.2178790e+06  -2.7429500e-01  -2.5590663e-01  -8.1311906e-03
   7.7197600e+05   4.2172390e+06  -2.3429200e-01  -2.1028396e-01  -1.3783480e-02
   7.7197600e+05   4.2169190e+06  -2.1271700e-01  -1.8909503e-01  -1.3413724e-02
   7.7197600e+05   4.2165990e+06  -1.9447600e-01  -1.6914754e-01  -1.5136521e-02
   7.7197600e+05   4.2162790e+06  -1.7462700e-01  -1.5052190e-01  -1.3929473e-02
   7.7229600e+05   4.2204390e+06  -4.6314800e-01  -4.7522027e-01   2.2534771e-02
   7.7229600e+05   4.2201190e+06  -4.3780300e-01  -4.4978531e-01   2.2428497e-02
   7.7229600e+05   4.2197990e+06  -4.1713800e-01  -4.2371963e-01   1.7011507e-02
   7.7229600e+05   4.2194790e+06  -3.9229900e-01  -3.9724193e-01   1.5356493e-02
   7.7229600e+05   4.2188390e+06  -3.5430400e-01  -3.4386806e-01  -5.4995582e-05
   7.7229600e+05   4.2185190e+06  -3.3095200e-01  -3.1740409e-01  -3.1832775e-03
   7.7229600e+05   4.2181990e+06  -3.1096700e-01  -2.9139144e-01  -9.2272404e-03
   7.7229600e+05   4.2178790e+06  -2.8727600e-01  -2.6605263e-01  -1.0891363e-02
   7.7229600e+05   4.2175590e+06  -2.6395700e-01  -2.4159709e-01  -1.2044209e-02
   7.7229600e+05   4.2172390e+06  -2.4384200e-01  -2.1820934e-01  -1.5333275e-02
   7.7229600e+05   4.2169190e+06  -2.1992200e-01  -1.9604320e-01  -1.3595729e-02
   7.7229600e+05   4.2162790e+06  -1.7491100e-01  -1.5580903e-01  -8.8515114e-03
   7.7261600e+05   4.2201190e+06  -4.3958900e-01  -4.6745354e-01   3.8385551e-02
   7.7261600e+05   4.2188390e+06  -3.6482200e-01  -3.5688612e-01   2.5198920e-03
   7.7261600e+05   4.2185190e+06  -3.4033500e-01  -3.2906840e-01  -8.2714157e-04
   7.7261600e+05   4.2178790e+06  -2.9716400e-01  -2.7512514e-01  -1.1632023e-02
   7.7261600e+05   4.2175590e+06  -2.7092000e-01  -2.4949835e-01  -1.1031124e-02
   7.7261600e+05   4.2172390e+06  -2.5010600e-01  -2.2504999e-01  -1.4681797e-02
   7.7261600e+05   4.2169190e+06  -2.2581200e-01  -2.0194170e-01  -1.3512403e-02
   7.7261600e+05   4.2165990e+06  -2.0691100e-01  -1.8029094e-01  -1.6278472e-02
   7.7293600e+05   4.2185190e+06  -3.4236500e-01  -3.3954195e-01   7.6912325e-03
   7.7293600e+05   4.2181990e+06  -3.1962800e-01  -3.1078856e-01   1.6585334e-03
   7.7293600e+05   4.2178790e+06  -2.9958900e-01  -2.8287294e-01  -6.2344009e-03
   7.7293600e+05   4.2175590e+06  -2.7461200e-01  -2.5606282e-01  -8.0838352e-03
   7.7325600e+05   4.2185190e+06  -3.4279200e-01  -3.4854179e-01   1.6338897e-02
   7.7325600e+05   4.2181990e+06  -3.2026800e-01  -3.1828711e-01   8.5919067e-03
   7.7325600e+05   4.2178790e+06  -3.0018700e-01  -2.8901324e-01  -6.1727099e-04
   7.7357600e+05   4.2175590e+06  -2.7711400e-01  -2.6409102e-01  -2.4079775e-03
   7.7741600e+05   4.1922790e+06  -2.6196000e-02   1.8298683e-03  -1.7801525e-02
